FishTaxa	Latitude83	Longitude83	SITEYR
GREEN SUNFISH	39.04289742	-77.26509075	COCA-308-N-2003
LARGEMOUTH BASS	39.04289742	-77.26509075	COCA-308-N-2003
POTOMAC SCULPIN	39.04289742	-77.26509075	COCA-308-N-2003
LONGNOSE DACE	39.04289742	-77.26509075	COCA-308-N-2003
LONGEAR SUNFISH	39.04289742	-77.26509075	COCA-308-N-2003
REDBREAST SUNFISH	39.04289742	-77.26509075	COCA-308-N-2003
SPOTFIN SHINER	39.04289742	-77.26509075	COCA-308-N-2003
SWALLOWTAIL SHINER	39.04289742	-77.26509075	COCA-308-N-2003
YELLOW BULLHEAD	39.04289742	-77.26509075	COCA-308-N-2003
WHITE SUCKER	39.04289742	-77.26509075	COCA-308-N-2003
SILVERJAW MINNOW	39.04289742	-77.26509075	COCA-308-N-2003
BLUEGILL	39.04289742	-77.26509075	COCA-308-N-2003
BLUNTNOSE MINNOW	39.04289742	-77.26509075	COCA-308-N-2003
CENTRAL STONEROLLER	39.04289742	-77.26509075	COCA-308-N-2003
BLACKNOSE DACE	39.65450855	-77.76195026	CONO-101-R-2002
BLUNTNOSE MINNOW	39.65450855	-77.76195026	CONO-101-R-2002
BLACKNOSE DACE	39.65448	-77.76201	CONO-101-R-2016
BLUNTNOSE MINNOW	39.65448	-77.76201	CONO-101-R-2016
GREEN SUNFISH	39.65448	-77.76201	CONO-101-R-2016
BLUNTNOSE MINNOW	39.64264548	-77.79919742	CONO-105-R-2002
GREEN SUNFISH	39.68421038	-77.78603811	CONO-107-R-2002
PEARL DACE	39.68421038	-77.78603811	CONO-107-R-2002
BLUNTNOSE MINNOW	39.68421038	-77.78603811	CONO-107-R-2002
BLACKNOSE DACE	39.68421038	-77.78603811	CONO-107-R-2002
PEARL DACE	39.68603734	-77.78434721	CONO-110-R-2002
BLACKNOSE DACE	39.68603734	-77.78434721	CONO-110-R-2002
PEARL DACE	39.62258034	-77.81406779	CONO-114-R-2002
POTOMAC SCULPIN	39.62258034	-77.81406779	CONO-114-R-2002
BLACKNOSE DACE	39.63905079	-77.83206731	CONO-116-R-2002
PEARL DACE	39.655018	-77.874956	CONO-205-R-2009
FANTAIL DARTER	39.655018	-77.874956	CONO-205-R-2009
ROCK BASS	39.655018	-77.874956	CONO-205-R-2009
BLACKNOSE DACE	39.655018	-77.874956	CONO-205-R-2009
BLUNTNOSE MINNOW	39.655018	-77.874956	CONO-205-R-2009
CREEK CHUB	39.655018	-77.874956	CONO-205-R-2009
SMALLMOUTH BASS	39.63062	-77.84801	CONO-208-R-2009
BLACKNOSE DACE	39.63062	-77.84801	CONO-208-R-2009
PEARL DACE	39.63062	-77.84801	CONO-208-R-2009
FANTAIL DARTER	39.63062	-77.84801	CONO-208-R-2009
GREENSIDE DARTER	39.63062	-77.84801	CONO-208-R-2009
ROCK BASS	39.63062	-77.84801	CONO-208-R-2009
WHITE SUCKER	39.63062	-77.84801	CONO-208-R-2009
CREEK CHUB	39.63062	-77.84801	CONO-208-R-2009
LONGNOSE DACE	39.63062	-77.84801	CONO-208-R-2009
BANDED KILLIFISH	39.63062	-77.84801	CONO-208-R-2009
YELLOW BULLHEAD	39.63062	-77.84801	CONO-208-R-2009
BLUNTNOSE MINNOW	39.63062	-77.84801	CONO-208-R-2009
GREEN SUNFISH	39.63062	-77.84801	CONO-208-R-2009
POTOMAC SCULPIN	39.62515994	-77.81458322	CONO-217-R-2002
PEARL DACE	39.62515994	-77.81458322	CONO-217-R-2002
LONGNOSE DACE	39.62515994	-77.81458322	CONO-217-R-2002
BLACKNOSE DACE	39.62515994	-77.81458322	CONO-217-R-2002
NO FISH OBSERVED	39.65670835	-77.87678622	CONO-218-R-2002
CREEK CHUB	39.67470899	-77.79389857	CONO-222-R-2002
GOLDFISH	39.67470899	-77.79389857	CONO-222-R-2002
GREEN SUNFISH	39.67470899	-77.79389857	CONO-222-R-2002
PEARL DACE	39.67470899	-77.79389857	CONO-222-R-2002
POTOMAC SCULPIN	39.67470899	-77.79389857	CONO-222-R-2002
WHITE SUCKER	39.67470899	-77.79389857	CONO-222-R-2002
BLACKNOSE DACE	39.67470899	-77.79389857	CONO-222-R-2002
PEARL DACE	39.6748	-77.79363	CONO-222-R-2016
SMALLMOUTH BASS	39.6748	-77.79363	CONO-222-R-2016
WHITE SUCKER	39.6748	-77.79363	CONO-222-R-2016
CREEK CHUB	39.6748	-77.79363	CONO-222-R-2016
BLACKNOSE DACE	39.6748	-77.79363	CONO-222-R-2016
BLUNTNOSE MINNOW	39.6748	-77.79363	CONO-222-R-2016
EASTERN MOSQUITOFISH	39.6748	-77.79363	CONO-222-R-2016
POTOMAC SCULPIN	39.6748	-77.79363	CONO-222-R-2016
BANDED KILLIFISH	39.6748	-77.79363	CONO-222-R-2016
BLUEGILL	39.6748	-77.79363	CONO-222-R-2016
ROCK BASS	39.6748	-77.79363	CONO-222-R-2016
COMMON SHINER	39.67610349	-77.81436727	CONO-312-R-2002
GREEN SUNFISH	39.67610349	-77.81436727	CONO-312-R-2002
FALLFISH	39.67610349	-77.81436727	CONO-312-R-2002
RIVER CHUB	39.67610349	-77.81436727	CONO-312-R-2002
POTOMAC SCULPIN	39.67610349	-77.81436727	CONO-312-R-2002
LONGNOSE DACE	39.67610349	-77.81436727	CONO-312-R-2002
PUMPKINSEED	39.67610349	-77.81436727	CONO-312-R-2002
WHITE SUCKER	39.67610349	-77.81436727	CONO-312-R-2002
ROCK BASS	39.67610349	-77.81436727	CONO-312-R-2002
SPOTFIN SHINER	39.67610349	-77.81436727	CONO-312-R-2002
BLACKNOSE DACE	39.67610349	-77.81436727	CONO-312-R-2002
BLUNTNOSE MINNOW	39.67610349	-77.81436727	CONO-312-R-2002
LONGNOSE DACE	39.67613	-77.81429	CONO-312-R-2016
RAINBOW DARTER	39.67613	-77.81429	CONO-312-R-2016
CREEK CHUB	39.67613	-77.81429	CONO-312-R-2016
GREENSIDE DARTER	39.67613	-77.81429	CONO-312-R-2016
ROCK BASS	39.67613	-77.81429	CONO-312-R-2016
BLACKNOSE DACE	39.67613	-77.81429	CONO-312-R-2016
POTOMAC SCULPIN	39.67613	-77.81429	CONO-312-R-2016
TESSELLATED DARTER	39.67613	-77.81429	CONO-312-R-2016
BLUNTNOSE MINNOW	39.67613	-77.81429	CONO-312-R-2016
EASTERN MUDMINNOW	39.04166979	-76.00333685	CORS-101-X-2005
TESSELLATED DARTER	39.04166979	-76.00333685	CORS-101-X-2005
AMERICAN EEL	39.04166979	-76.00333685	CORS-101-X-2005
BLUEGILL	39.04166979	-76.00333685	CORS-101-X-2005
EASTERN MUDMINNOW	39.08775138	-76.09464505	CORS-102-R-2000
REDFIN PICKEREL	39.08775138	-76.09464505	CORS-102-R-2000
AMERICAN EEL	39.08775138	-76.09464505	CORS-102-R-2000
EASTERN MUDMINNOW	39.08775138	-76.09464505	CORS-102-S-2001
REDFIN PICKEREL	39.08775138	-76.09464505	CORS-102-S-2001
GOLDEN SHINER	39.08775138	-76.09464505	CORS-102-S-2003
EASTERN MUDMINNOW	39.08775138	-76.09464505	CORS-102-S-2003
REDFIN PICKEREL	39.08775138	-76.09464505	CORS-102-S-2003
AMERICAN EEL	39.08775138	-76.09464505	CORS-102-S-2003
EASTERN MUDMINNOW	39.08775138	-76.09464505	CORS-102-S-2004
REDFIN PICKEREL	39.08775138	-76.09464505	CORS-102-S-2004
EASTERN MUDMINNOW	39.08775138	-76.09464505	CORS-102-S-2005
EASTERN MOSQUITOFISH	39.08775138	-76.09464505	CORS-102-S-2005
GOLDEN SHINER	39.08775138	-76.09464505	CORS-102-S-2005
REDFIN PICKEREL	39.08775138	-76.09464505	CORS-102-S-2005
BLUEGILL	39.08775138	-76.09464505	CORS-102-S-2005
GREEN SUNFISH	39.08775138	-76.09464505	CORS-102-S-2006
GOLDEN SHINER	39.08775138	-76.09464505	CORS-102-S-2006
EASTERN MUDMINNOW	39.08775138	-76.09464505	CORS-102-S-2006
REDFIN PICKEREL	39.08775138	-76.09464505	CORS-102-S-2006
GREEN SUNFISH	39.08775138	-76.09464505	CORS-102-S-2007
EASTERN MUDMINNOW	39.08775138	-76.09464505	CORS-102-S-2007
GOLDEN SHINER	39.08775138	-76.09464505	CORS-102-S-2007
REDFIN PICKEREL	39.08775138	-76.09464505	CORS-102-S-2007
PUMPKINSEED	39.08775138	-76.09464505	CORS-102-S-2007
BLUEGILL	39.08775138	-76.09464505	CORS-102-S-2007
REDFIN PICKEREL	39.08775	-76.09465	CORS-102-S-2008
GOLDEN SHINER	39.08775	-76.09465	CORS-102-S-2008
EASTERN MUDMINNOW	39.08775	-76.09465	CORS-102-S-2008
EASTERN MUDMINNOW	39.08775	-76.09465	CORS-102-S-2009
REDFIN PICKEREL	39.08775	-76.09465	CORS-102-S-2009
BLUEGILL	39.08775	-76.09465	CORS-102-S-2009
AMERICAN EEL	39.08775	-76.09465	CORS-102-S-2009
GOLDEN SHINER	39.08775	-76.09465	CORS-102-S-2010
EASTERN MUDMINNOW	39.08775	-76.09465	CORS-102-S-2010
EASTERN MOSQUITOFISH	39.08775	-76.09465	CORS-102-S-2010
EASTERN MUDMINNOW	39.08775	-76.09465	CORS-102-S-2011
GREEN SUNFISH	39.08775	-76.09465	CORS-102-S-2011
BLUEGILL	39.08775	-76.09465	CORS-102-S-2011
REDFIN PICKEREL	39.08775	-76.09465	CORS-102-S-2011
PUMPKINSEED	39.08754	-76.09499	CORS-102-S-2012
REDFIN PICKEREL	39.08754	-76.09499	CORS-102-S-2012
GREEN SUNFISH	39.08754	-76.09499	CORS-102-S-2012
AMERICAN EEL	39.08754	-76.09499	CORS-102-S-2012
GOLDEN SHINER	39.08754	-76.09499	CORS-102-S-2012
EASTERN MUDMINNOW	39.08754	-76.09499	CORS-102-S-2012
REDFIN PICKEREL	39.08754	-76.09499	CORS-102-S-2013
LARGEMOUTH BASS	39.08754	-76.09499	CORS-102-S-2013
AMERICAN EEL	39.08754	-76.09499	CORS-102-S-2013
EASTERN MUDMINNOW	39.08754	-76.09499	CORS-102-S-2013
EASTERN MOSQUITOFISH	39.08754	-76.09499	CORS-102-S-2013
BLACK CRAPPIE	39.08754	-76.09499	CORS-102-S-2013
REDFIN PICKEREL	39.08754	-76.09499	CORS-102-S-2014
EASTERN MUDMINNOW	39.08754	-76.09499	CORS-102-S-2014
AMERICAN EEL	39.08754	-76.09499	CORS-102-S-2014
GREEN SUNFISH	39.08754	-76.09499	CORS-102-S-2014
REDFIN PICKEREL	39.08754	-76.09499	CORS-102-S-2015
GOLDEN SHINER	39.08754	-76.09499	CORS-102-S-2015
EASTERN MUDMINNOW	39.08754	-76.09499	CORS-102-S-2015
AMERICAN EEL	39.08754	-76.09499	CORS-102-S-2015
EASTERN MUDMINNOW	39.08754	-76.09499	CORS-102-S-2016
REDFIN PICKEREL	39.08754	-76.09499	CORS-102-S-2016
EASTERN MOSQUITOFISH	39.08754	-76.09499	CORS-102-S-2016
CREEK CHUBSUCKER	39.05949917	-76.01199584	CORS-102-X-2006
EASTERN MUDMINNOW	39.05949917	-76.01199584	CORS-102-X-2006
FALLFISH	39.05949917	-76.01199584	CORS-102-X-2006
PUMPKINSEED	39.05949917	-76.01199584	CORS-102-X-2006
PIRATE PERCH	39.05949917	-76.01199584	CORS-102-X-2006
TESSELLATED DARTER	39.05949917	-76.01199584	CORS-102-X-2006
WHITE SUCKER	39.05949917	-76.01199584	CORS-102-X-2006
AMERICAN EEL	39.05949917	-76.01199584	CORS-102-X-2006
TESSELLATED DARTER	39.059499	-76.011996	CORS-102-X-2009
PIRATE PERCH	39.059499	-76.011996	CORS-102-X-2009
GREEN SUNFISH	39.059499	-76.011996	CORS-102-X-2009
REDFIN PICKEREL	39.059499	-76.011996	CORS-102-X-2009
EASTERN MOSQUITOFISH	39.059499	-76.011996	CORS-102-X-2009
AMERICAN EEL	39.059499	-76.011996	CORS-102-X-2009
FALLFISH	39.059499	-76.011996	CORS-102-X-2009
EASTERN MUDMINNOW	39.059499	-76.011996	CORS-102-X-2009
CREEK CHUBSUCKER	39.04250382	-76.01888564	CORS-103-X-2005
EASTERN MUDMINNOW	39.04250382	-76.01888564	CORS-103-X-2005
FALLFISH	39.04250382	-76.01888564	CORS-103-X-2005
REDFIN PICKEREL	39.04250382	-76.01888564	CORS-103-X-2005
PUMPKINSEED	39.04250382	-76.01888564	CORS-103-X-2005
PIRATE PERCH	39.04250382	-76.01888564	CORS-103-X-2005
LARGEMOUTH BASS	39.04250382	-76.01888564	CORS-103-X-2005
TESSELLATED DARTER	39.04250382	-76.01888564	CORS-103-X-2005
AMERICAN EEL	39.04250382	-76.01888564	CORS-103-X-2005
EASTERN MUDMINNOW	39.05997355	-76.01088462	CORS-103-X-2006
FALLFISH	39.05997355	-76.01088462	CORS-103-X-2006
CREEK CHUBSUCKER	39.05997355	-76.01088462	CORS-103-X-2006
PUMPKINSEED	39.05997355	-76.01088462	CORS-103-X-2006
PIRATE PERCH	39.05997355	-76.01088462	CORS-103-X-2006
WHITE SUCKER	39.05997355	-76.01088462	CORS-103-X-2006
TESSELLATED DARTER	39.05997355	-76.01088462	CORS-103-X-2006
AMERICAN EEL	39.05997355	-76.01088462	CORS-103-X-2006
PIRATE PERCH	39.06025	-76.01098	CORS-103-X-2009
TESSELLATED DARTER	39.06025	-76.01098	CORS-103-X-2009
AMERICAN EEL	39.06025	-76.01098	CORS-103-X-2009
GREEN SUNFISH	39.06025	-76.01098	CORS-103-X-2009
PUMPKINSEED	39.06025	-76.01098	CORS-103-X-2009
CREEK CHUBSUCKER	39.06025	-76.01098	CORS-103-X-2009
REDFIN PICKEREL	39.06025	-76.01098	CORS-103-X-2009
FALLFISH	39.06025	-76.01098	CORS-103-X-2009
EASTERN MUDMINNOW	39.06025	-76.01098	CORS-103-X-2009
GREEN SUNFISH	39.05471	-76.03097	CORS-104-H-2007
EASTERN MUDMINNOW	39.05471	-76.03097	CORS-104-H-2007
FALLFISH	39.05471	-76.03097	CORS-104-H-2007
PUMPKINSEED	39.05471	-76.03097	CORS-104-H-2007
PIRATE PERCH	39.05471	-76.03097	CORS-104-H-2007
REDFIN PICKEREL	39.05471	-76.03097	CORS-104-H-2007
LEAST BROOK LAMPREY	39.05471	-76.03097	CORS-104-H-2007
REDBREAST SUNFISH	39.05471	-76.03097	CORS-104-H-2007
TESSELLATED DARTER	39.05471	-76.03097	CORS-104-H-2007
AMERICAN EEL	39.05471	-76.03097	CORS-104-H-2007
REDBREAST SUNFISH	39.055017	-76.0319077	CORS-104-X-2008
LEAST BROOK LAMPREY	39.055017	-76.0319077	CORS-104-X-2008
TESSELLATED DARTER	39.055017	-76.0319077	CORS-104-X-2008
REDFIN PICKEREL	39.055017	-76.0319077	CORS-104-X-2008
PUMPKINSEED	39.055017	-76.0319077	CORS-104-X-2008
WHITE SUCKER	39.055017	-76.0319077	CORS-104-X-2008
PIRATE PERCH	39.055017	-76.0319077	CORS-104-X-2008
CREEK CHUBSUCKER	39.055017	-76.0319077	CORS-104-X-2008
GREEN SUNFISH	39.055017	-76.0319077	CORS-104-X-2008
AMERICAN EEL	39.055017	-76.0319077	CORS-104-X-2008
LARGEMOUTH BASS	39.055017	-76.0319077	CORS-104-X-2008
EASTERN MUDMINNOW	39.055017	-76.0319077	CORS-104-X-2008
FALLFISH	39.055017	-76.0319077	CORS-104-X-2008
AMERICAN EEL	39.055017	-76.031908	CORS-104-X-2009
TESSELLATED DARTER	39.055017	-76.031908	CORS-104-X-2009
GREEN SUNFISH	39.055017	-76.031908	CORS-104-X-2009
REDBREAST SUNFISH	39.055017	-76.031908	CORS-104-X-2009
LEAST BROOK LAMPREY	39.055017	-76.031908	CORS-104-X-2009
FALLFISH	39.055017	-76.031908	CORS-104-X-2009
PIRATE PERCH	39.055017	-76.031908	CORS-104-X-2009
EASTERN MUDMINNOW	39.055017	-76.031908	CORS-104-X-2009
GREEN SUNFISH	39.061803	-76.000062	CORS-105-X-2009
BLACK CRAPPIE	39.061803	-76.000062	CORS-105-X-2009
LARGEMOUTH BASS	39.061803	-76.000062	CORS-105-X-2009
EASTERN MUDMINNOW	39.061803	-76.000062	CORS-105-X-2009
CREEK CHUBSUCKER	39.061803	-76.000062	CORS-105-X-2009
GOLDEN SHINER	39.061803	-76.000062	CORS-105-X-2009
AMERICAN EEL	39.061803	-76.000062	CORS-105-X-2009
EASTERN MUDMINNOW	39.0677	-76.11314	CORS-106-B-2008
EASTERN MUDMINNOW	39.05264	-76.03022	CORS-106-H-2007
FALLFISH	39.05264	-76.03022	CORS-106-H-2007
CREEK CHUBSUCKER	39.05264	-76.03022	CORS-106-H-2007
GREEN SUNFISH	39.05264	-76.03022	CORS-106-H-2007
PIRATE PERCH	39.05264	-76.03022	CORS-106-H-2007
LEAST BROOK LAMPREY	39.05264	-76.03022	CORS-106-H-2007
WHITE SUCKER	39.05264	-76.03022	CORS-106-H-2007
TESSELLATED DARTER	39.05264	-76.03022	CORS-106-H-2007
BLUEGILL	39.05264	-76.03022	CORS-106-H-2007
AMERICAN EEL	39.05264	-76.03022	CORS-106-H-2007
FALLFISH	39.01804632	-76.03766238	CORS-106-R-2000
CREEK CHUBSUCKER	39.01804632	-76.03766238	CORS-106-R-2000
EASTERN MUDMINNOW	39.01804632	-76.03766238	CORS-106-R-2000
REDFIN PICKEREL	39.01804632	-76.03766238	CORS-106-R-2000
LARGEMOUTH BASS	39.01804632	-76.03766238	CORS-106-R-2000
ROSYSIDE DACE	39.01804632	-76.03766238	CORS-106-R-2000
TESSELLATED DARTER	39.01804632	-76.03766238	CORS-106-R-2000
BLUEGILL	39.01804632	-76.03766238	CORS-106-R-2000
AMERICAN EEL	39.01804632	-76.03766238	CORS-106-R-2000
FALLFISH	39.01804632	-76.03766238	CORS-106-X-2005
EASTERN MUDMINNOW	39.01804632	-76.03766238	CORS-106-X-2005
CREEK CHUBSUCKER	39.01804632	-76.03766238	CORS-106-X-2005
GOLDEN SHINER	39.01804632	-76.03766238	CORS-106-X-2005
PUMPKINSEED	39.01804632	-76.03766238	CORS-106-X-2005
REDFIN PICKEREL	39.01804632	-76.03766238	CORS-106-X-2005
LARGEMOUTH BASS	39.01804632	-76.03766238	CORS-106-X-2005
WHITE SUCKER	39.01804632	-76.03766238	CORS-106-X-2005
TESSELLATED DARTER	39.01804632	-76.03766238	CORS-106-X-2005
BROWN BULLHEAD	39.01804632	-76.03766238	CORS-106-X-2005
AMERICAN EEL	39.01804632	-76.03766238	CORS-106-X-2005
BLUEGILL	39.01804632	-76.03766238	CORS-106-X-2005
AMERICAN EEL	39.0526417	-76.0302229	CORS-106-X-2008
PUMPKINSEED	39.0526417	-76.0302229	CORS-106-X-2008
LEAST BROOK LAMPREY	39.0526417	-76.0302229	CORS-106-X-2008
GREEN SUNFISH	39.0526417	-76.0302229	CORS-106-X-2008
EASTERN MUDMINNOW	39.0526417	-76.0302229	CORS-106-X-2008
TESSELLATED DARTER	39.0526417	-76.0302229	CORS-106-X-2008
FALLFISH	39.0526417	-76.0302229	CORS-106-X-2008
LEAST BROOK LAMPREY	39.052642	-76.030223	CORS-106-X-2009
AMERICAN EEL	39.052642	-76.030223	CORS-106-X-2009
EASTERN MUDMINNOW	39.052642	-76.030223	CORS-106-X-2009
TESSELLATED DARTER	39.052642	-76.030223	CORS-106-X-2009
GREEN SUNFISH	39.052642	-76.030223	CORS-106-X-2009
FALLFISH	39.052642	-76.030223	CORS-106-X-2009
PIRATE PERCH	39.052642	-76.030223	CORS-106-X-2009
FALLFISH	39.05930008	-76.01263643	CORS-107-R-2000
EASTERN MUDMINNOW	39.05930008	-76.01263643	CORS-107-R-2000
PIRATE PERCH	39.05930008	-76.01263643	CORS-107-R-2000
LARGEMOUTH BASS	39.05930008	-76.01263643	CORS-107-R-2000
REDFIN PICKEREL	39.05930008	-76.01263643	CORS-107-R-2000
WHITE SUCKER	39.05930008	-76.01263643	CORS-107-R-2000
TESSELLATED DARTER	39.05930008	-76.01263643	CORS-107-R-2000
AMERICAN EEL	39.05930008	-76.01263643	CORS-107-R-2000
BLUEGILL	39.05930008	-76.01263643	CORS-107-R-2000
GREEN SUNFISH	39.05930008	-76.01263643	CORS-107-X-2005
EASTERN MUDMINNOW	39.05930008	-76.01263643	CORS-107-X-2005
CREEK CHUBSUCKER	39.05930008	-76.01263643	CORS-107-X-2005
FALLFISH	39.05930008	-76.01263643	CORS-107-X-2005
PIRATE PERCH	39.05930008	-76.01263643	CORS-107-X-2005
TESSELLATED DARTER	39.05930008	-76.01263643	CORS-107-X-2005
WHITE SUCKER	39.05930008	-76.01263643	CORS-107-X-2005
BLACK CRAPPIE	39.05930008	-76.01263643	CORS-107-X-2005
AMERICAN EEL	39.05930008	-76.01263643	CORS-107-X-2005
GOLDEN SHINER	39.04168442	-76.01271787	CORS-107-X-2006
EASTERN MUDMINNOW	39.04168442	-76.01271787	CORS-107-X-2006
REDFIN PICKEREL	39.04168442	-76.01271787	CORS-107-X-2006
LEAST BROOK LAMPREY	39.04168442	-76.01271787	CORS-107-X-2006
AMERICAN EEL	39.04168442	-76.01271787	CORS-107-X-2006
CREEK CHUBSUCKER	39.041684	-76.012718	CORS-107-X-2009
TESSELLATED DARTER	39.041684	-76.012718	CORS-107-X-2009
LARGEMOUTH BASS	39.041684	-76.012718	CORS-107-X-2009
REDFIN PICKEREL	39.041684	-76.012718	CORS-107-X-2009
PIRATE PERCH	39.041684	-76.012718	CORS-107-X-2009
REDBREAST SUNFISH	39.041684	-76.012718	CORS-107-X-2009
GREEN SUNFISH	39.041684	-76.012718	CORS-107-X-2009
LEAST BROOK LAMPREY	39.041684	-76.012718	CORS-107-X-2009
AMERICAN EEL	39.041684	-76.012718	CORS-107-X-2009
EASTERN MUDMINNOW	39.041684	-76.012718	CORS-107-X-2009
PUMPKINSEED	39.041684	-76.012718	CORS-107-X-2009
FALLFISH	39.0565209	-76.02046252	CORS-108-R-2000
EASTERN MUDMINNOW	39.0565209	-76.02046252	CORS-108-R-2000
CREEK CHUBSUCKER	39.0565209	-76.02046252	CORS-108-R-2000
LEAST BROOK LAMPREY	39.0565209	-76.02046252	CORS-108-R-2000
PIRATE PERCH	39.0565209	-76.02046252	CORS-108-R-2000
PUMPKINSEED	39.0565209	-76.02046252	CORS-108-R-2000
REDFIN PICKEREL	39.0565209	-76.02046252	CORS-108-R-2000
WHITE SUCKER	39.0565209	-76.02046252	CORS-108-R-2000
TESSELLATED DARTER	39.0565209	-76.02046252	CORS-108-R-2000
BLUEGILL	39.0565209	-76.02046252	CORS-108-R-2000
AMERICAN EEL	39.0565209	-76.02046252	CORS-108-R-2000
BROWN BULLHEAD	39.0565209	-76.02046252	CORS-108-R-2000
FALLFISH	39.04863758	-76.01982931	CORS-108-X-2006
EASTERN MUDMINNOW	39.04863758	-76.01982931	CORS-108-X-2006
LEAST BROOK LAMPREY	39.04863758	-76.01982931	CORS-108-X-2006
AMERICAN EEL	39.04863758	-76.01982931	CORS-108-X-2006
LEAST BROOK LAMPREY	39.048638	-76.019829	CORS-108-X-2009
CREEK CHUBSUCKER	39.048638	-76.019829	CORS-108-X-2009
EASTERN MUDMINNOW	39.048638	-76.019829	CORS-108-X-2009
GOLDEN SHINER	39.048638	-76.019829	CORS-108-X-2009
PUMPKINSEED	39.048638	-76.019829	CORS-108-X-2009
BLUEGILL	39.048638	-76.019829	CORS-108-X-2009
GREEN SUNFISH	39.048638	-76.019829	CORS-108-X-2009
AMERICAN EEL	39.048638	-76.019829	CORS-108-X-2009
TESSELLATED DARTER	39.048638	-76.019829	CORS-108-X-2009
FALLFISH	39.048638	-76.019829	CORS-108-X-2009
EASTERN MUDMINNOW	39.04499811	-76.05410547	CORS-109-X-2006
CREEK CHUBSUCKER	39.04499811	-76.05410547	CORS-109-X-2006
GOLDEN SHINER	39.04499811	-76.05410547	CORS-109-X-2006
FALLFISH	39.04499811	-76.05410547	CORS-109-X-2006
PIRATE PERCH	39.04499811	-76.05410547	CORS-109-X-2006
LEAST BROOK LAMPREY	39.04499811	-76.05410547	CORS-109-X-2006
TESSELLATED DARTER	39.04499811	-76.05410547	CORS-109-X-2006
AMERICAN EEL	39.04499811	-76.05410547	CORS-109-X-2006
AMERICAN EEL	39.044998	-76.054106	CORS-109-X-2009
EASTERN MUDMINNOW	39.044998	-76.054106	CORS-109-X-2009
TESSELLATED DARTER	39.044998	-76.054106	CORS-109-X-2009
PIRATE PERCH	39.044998	-76.054106	CORS-109-X-2009
LEAST BROOK LAMPREY	39.044998	-76.054106	CORS-109-X-2009
EASTERN MUDMINNOW	39.02640417	-76.07288096	CORS-110-X-2006
FALLFISH	39.02640417	-76.07288096	CORS-110-X-2006
CREEK CHUBSUCKER	39.02640417	-76.07288096	CORS-110-X-2006
GREEN SUNFISH	39.02640417	-76.07288096	CORS-110-X-2006
LARGEMOUTH BASS	39.02640417	-76.07288096	CORS-110-X-2006
PIRATE PERCH	39.02640417	-76.07288096	CORS-110-X-2006
LEAST BROOK LAMPREY	39.02640417	-76.07288096	CORS-110-X-2006
REDFIN PICKEREL	39.02640417	-76.07288096	CORS-110-X-2006
TESSELLATED DARTER	39.02640417	-76.07288096	CORS-110-X-2006
ROSYSIDE DACE	39.02640417	-76.07288096	CORS-110-X-2006
BLUEGILL	39.02640417	-76.07288096	CORS-110-X-2006
AMERICAN EEL	39.02640417	-76.07288096	CORS-110-X-2006
GREEN SUNFISH	39.026404	-76.072881	CORS-110-X-2009
AMERICAN EEL	39.026404	-76.072881	CORS-110-X-2009
BLUEGILL	39.026404	-76.072881	CORS-110-X-2009
FALLFISH	39.026404	-76.072881	CORS-110-X-2009
PUMPKINSEED	39.026404	-76.072881	CORS-110-X-2009
EASTERN MUDMINNOW	39.026404	-76.072881	CORS-110-X-2009
TESSELLATED DARTER	39.026404	-76.072881	CORS-110-X-2009
WHITE SUCKER	39.026404	-76.072881	CORS-110-X-2009
ROSYSIDE DACE	39.026404	-76.072881	CORS-110-X-2009
PIRATE PERCH	39.026404	-76.072881	CORS-110-X-2009
FATHEAD MINNOW	39.0491	-76.06329	CORS-116-R-2015
PUMPKINSEED	39.0491	-76.06329	CORS-116-R-2015
EASTERN MOSQUITOFISH	39.0491	-76.06329	CORS-116-R-2015
PIRATE PERCH	39.0491	-76.06329	CORS-116-R-2015
EASTERN MUDMINNOW	39.0491	-76.06329	CORS-116-R-2015
BLUEGILL	39.0491	-76.06329	CORS-116-R-2015
GREEN SUNFISH	39.0491	-76.06329	CORS-116-R-2015
INLAND SILVERSIDE	39.0491	-76.06329	CORS-116-R-2015
MUMMICHOG	39.0491	-76.06329	CORS-116-R-2015
GOLDEN SHINER	39.0491	-76.06329	CORS-116-R-2015
SPOTTAIL SHINER	39.0491	-76.06329	CORS-116-R-2015
CREEK CHUBSUCKER	39.0491	-76.06329	CORS-116-R-2015
REDBREAST SUNFISH	39.0491	-76.06329	CORS-116-R-2015
TESSELLATED DARTER	39.0491	-76.06329	CORS-116-R-2015
AMERICAN EEL	39.0491	-76.06329	CORS-116-R-2015
BANDED KILLIFISH	39.0491	-76.06329	CORS-116-R-2015
GOLDEN SHINER	39.07158746	-76.06675667	CORS-121-X-2006
CREEK CHUBSUCKER	39.07158746	-76.06675667	CORS-121-X-2006
EASTERN MOSQUITOFISH	39.07158746	-76.06675667	CORS-121-X-2006
EASTERN MUDMINNOW	39.07158746	-76.06675667	CORS-121-X-2006
PUMPKINSEED	39.07158746	-76.06675667	CORS-121-X-2006
REDBREAST SUNFISH	39.07158746	-76.06675667	CORS-121-X-2006
LEAST BROOK LAMPREY	39.07158746	-76.06675667	CORS-121-X-2006
TESSELLATED DARTER	39.07158746	-76.06675667	CORS-121-X-2006
